Rk,Player,Nation,Position,Team,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Minutes,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
460,Antoine Semenyo,gh GHA,FW,Bournemouth,25-115,2000,33,33,2907,32.3,9,4,13,9,0,0,9,0,9.3,9.3,5.7,15.0,132,106,259,0.28,0.12,0.40,0.28,0.40,0.29,0.18,0.46,0.29,0.46,Matches,2907,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,118,37,31.4,3.65,1.15,0.08,0.24,17.2,0,0.08,-0.3,-0.3,728,993,73.3,10406,2705,437,515,84.9,232,303,76.6,31,82,37.8,4.1,-1.7,44,48,44,8,122,3.78,79,3,19,5,2,12,0.37,7,0,2,1,2,0,1485,44,181,520,817,176,1485,64,52.0,50,40.7,898,64,78,71,1032,0,65,14,52,10,34,1,0,0,147,60,72,45.5
433,Antonee Robinson,us USA,DF,Fulham,27-267,1997,33,32,2899,32.2,0,10,10,0,0,0,8,0,0.7,0.7,4.1,4.8,110,120,257,0.00,0.31,0.31,0.00,0.31,0.02,0.13,0.15,0.02,0.15,Matches,2899,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,16,2,12.5,0.50,0.06,0.00,0.00,22.1,0,0.04,-0.7,-0.7,1482,1936,76.5,25356,9277,710,821,86.5,629,797,78.9,124,219,56.6,3.8,+5.9,41,109,50,26,74,2.30,69,1,1,0,1,11,0.34,11,0,0,0,0,0,2339,121,741,893,739,65,2339,33,44.0,31,41.3,1252,29,40,18,1402,0,30,6,158,56,56,0,0,0,142,45,25,64.3
28,Antony,br BRA,"DF,MF",Manchester Utd,25-067,2000,8,0,141,1.6,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,5,6,7,0.00,0.00,0.00,0.00,0.00,0.65,0.08,0.73,0.65,0.73,Matches,141,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,6,3,50.0,3.83,1.91,0.00,0.00,15.8,0,0.17,-1.0,-1.0,56,69,81.2,688,111,45,51,88.2,9,14,64.3,1,1,100.0,0.2,-0.1,3,1,5,2,8,5.11,6,0,1,1,0,0,0.00,0,0,0,0,0,0,101,2,22,26,54,8,101,4,36.4,6,54.5,60,1,5,1,69,0,2,0,5,2,3,0,0,0,11,0,1,0.0
282,Antonín Kinský,cz CZE,GK,Tottenham,22-050,2003,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,360,7,1.75,16,11,56.3,1,0,3,1,25.0,0,0,0,N/a,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,116,145,80.0,2699,1686,17,17,100.0,73,76,96.1,23,48,47.9,0.0,-0.1,1,2,0,0,1,0.25,1,0,0,0,0,0,0.00,0,0,0,0,0,0,156,134,154,2,0,0,156,0,N/a,0,N/a,97,0,0,0,98,0,0,0,0,0,1,0,0,0,4,2,0,100.0
209,Archie Gray,eng ENG,"DF,MF",Tottenham,19-051,2006,24,15,1391,15.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,32,15,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,1391,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,1,100.0,0.06,0.06,0.00,0.00,24.6,0,0.02,0.0,0.0,912,1029,88.6,15954,4908,348,376,92.6,500,538,92.9,51,84,60.7,0.2,-0.1,2,37,0,0,5,0.32,4,1,0,0,0,0,0.00,0,0,0,0,0,0,1138,134,546,520,82,2,1138,5,50.0,4,40.0,798,0,9,10,860,0,9,0,12,12,6,0,0,1,57,9,8,52.9
365,Arijanet Muric,xk KVX,GK,Ipswich Town,26-176,1998,18,18,1620,18.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,1620,33,1.83,100,67,70.0,2,6,10,1,5.6,3,0,0,0.0,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,454,633,71.7,11705,8247,122,122,100.0,215,221,97.3,115,283,40.6,0.0,0.0,0,14,0,0,1,0.06,0,1,0,0,0,0,0.00,0,0,0,0,0,0,689,559,672,18,0,0,689,0,N/a,0,N/a,405,0,3,1,321,0,0,0,0,0,0,0,0,0,26,11,1,91.7
70,Armando Broja,al ALB,FW,Everton,23-234,2001,10,4,334,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,12,2,26,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches,334,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,4,0,0.0,1.08,0.00,0.00,N/a,17.3,0,0.03,-0.1,-0.1,53,73,72.6,594,101,35,45,77.8,10,12,83.3,2,3,66.7,0.1,-0.2,4,3,0,0,7,1.89,7,0,0,0,0,0,0.00,0,0,0,0,0,0,127,4,14,47,72,18,127,8,50.0,7,43.8,64,3,16,13,94,0,6,3,1,1,1,0,0,0,9,18,21,46.2
50,Armel Bella Kotchap,de GER,DF,Southampton,23-142,2001,4,2,331,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,5,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,331,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.27,0.00,0.00,N/a,9.1,0,0.32,-0.3,-0.3,202,224,90.2,3829,956,65,66,98.5,119,123,96.7,16,29,55.2,0.0,0.0,0,6,0,0,2,0.54,1,0,0,0,1,0,0.00,0,0,0,0,0,0,263,33,147,115,3,1,263,0,0.0,1,100.0,186,0,1,0,192,0,3,0,0,5,5,0,0,0,19,6,5,54.5
563,Ashley Young,eng ENG,"DF,FW",Everton,39-297,1985,28,17,1613,17.9,1,3,4,1,0,0,6,1,0.3,0.3,1.6,1.8,20,82,26,0.06,0.17,0.22,0.06,0.22,0.01,0.09,0.10,0.01,0.10,Matches,1613,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,6,3,50.0,0.33,0.17,0.17,0.33,24.5,3,0.04,+0.7,+0.7,606,866,70.0,11151,5014,290,330,87.9,236,310,76.1,74,183,40.4,1.9,+1.4,19,71,18,9,37,2.06,28,6,0,1,1,6,0.33,4,0,0,1,0,1,1034,51,314,448,277,9,1034,5,35.7,7,50.0,409,1,8,1,528,0,24,0,64,23,28,0,0,0,61,10,10,50.0
138,Axel Disasi,fr FRA,DF,Chelsea,27-052,1998,6,4,364,4.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,6,16,2,0.25,0.00,0.25,0.25,0.25,0.07,0.02,0.09,0.07,0.09,Matches,364,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2,1,50.0,0.49,0.25,0.50,1.00,12.3,0,0.14,+0.7,+0.7,266,293,90.8,4218,1367,136,144,94.4,117,126,92.9,9,13,69.2,0.1,-0.1,2,20,2,0,2,0.49,2,0,0,0,0,0,0.00,0,0,0,0,0,0,323,17,110,175,40,2,323,1,100.0,0,0.0,196,0,1,3,242,0,2,0,0,2,4,0,0,0,15,5,2,71.4
519,Axel Tuanzebe,cd COD,DF,Ipswich Town,27-169,1997,18,17,1445,16.1,0,1,1,0,0,0,5,1,0.2,0.2,0.3,0.5,9,45,8,0.00,0.06,0.06,0.00,0.06,0.01,0.02,0.03,0.01,0.03,Matches,1445,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,4,0,0.0,0.25,0.00,0.00,N/a,15.7,0,0.05,-0.2,-0.2,535,644,83.1,8240,3171,294,323,91.0,207,253,81.8,23,41,56.1,0.2,+0.7,4,49,2,0,11,0.68,9,1,0,1,0,2,0.12,2,0,0,0,0,0,789,89,343,347,105,6,789,4,40.0,6,60.0,338,1,11,1,407,1,12,0,6,21,17,0,0,1,43,15,16,48.4
137,Axel Disasi,fr FRA,DF,Aston Villa,27-052,1998,7,5,490,5.4,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,10,16,5,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches,490,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2,0,0.0,0.37,0.00,0.00,N/a,19.5,0,0.04,-0.1,-0.1,243,280,86.8,4080,1517,103,109,94.5,131,146,89.7,8,15,53.3,0.3,-0.4,3,14,3,0,9,1.65,7,0,1,0,1,0,0.00,0,0,0,0,0,0,334,32,130,178,29,6,334,9,60.0,6,40.0,207,2,3,2,223,0,3,2,1,5,5,0,0,0,15,8,6,57.1
229,Ayden Heaven,eng ENG,DF,Manchester Utd,18-222,2006,2,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,95,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,40,49,81.6,695,185,14,17,82.4,24,27,88.9,1,3,33.3,0.0,0.0,0,2,0,0,2,1.89,0,0,1,1,0,0,0.00,0,0,0,0,0,0,67,21,42,23,3,1,67,2,100.0,0,0.0,42,0,2,1,40,0,2,0,0,1,3,0,0,0,4,1,2,33.3
529,Bart Verbruggen,nl NED,GK,Brighton,22-257,2002,32,32,2880,32.0,0,1,1,0,0,0,5,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,Matches,2880,54,1.69,128,76,63.3,11,12,9,6,18.8,7,0,0,0.0,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,919,1178,78.0,21660,14682,264,266,99.2,434,442,98.2,216,458,47.2,0.0,+1.0,1,17,1,0,5,0.16,5,0,0,0,0,1,0.03,1,0,0,0,0,0,1258,999,1245,13,0,0,1258,2,100.0,0,0.0,853,1,2,0,815,0,0,0,0,0,0,0,0,0,58,10,1,90.9
199,Ben Godfrey,eng ENG,DF,Ipswich Town,27-107,1998,3,2,159,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,159,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,47,57,82.5,657,255,30,33,90.9,16,18,88.9,0,0,N/a,0.0,0.0,0,5,1,0,1,0.57,1,0,0,0,0,0,0.00,0,0,0,0,0,0,68,6,26,33,9,1,68,0,N/a,0,N/a,33,0,2,1,42,0,1,0,0,2,0,0,0,0,2,3,0,100.0
262,Ben Johnson,eng ENG,"DF,FW",Ipswich Town,25-098,2000,22,14,1348,15.0,1,2,3,1,0,0,5,1,1.1,1.1,1.3,2.3,16,26,33,0.07,0.13,0.20,0.07,0.20,0.07,0.09,0.16,0.07,0.16,Matches,1348,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,7,3,42.9,0.47,0.20,0.14,0.33,12.6,0,0.15,-0.1,-0.1,296,414,71.5,4812,2035,168,195,86.2,101,135,74.8,24,49,49.0,0.9,+0.7,12,21,3,2,23,1.54,11,9,0,2,0,5,0.33,4,0,0,1,0,0,624,60,245,219,163,12,624,8,33.3,14,58.3,259,3,23,17,290,1,27,1,37,13,22,0,0,0,57,19,18,51.4
122,Ben Davies,wls WAL,DF,Tottenham,32-008,1993,13,11,1036,11.5,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.5,13,49,6,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,1036,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5,1,20.0,0.43,0.09,0.00,0.00,17.0,0,0.06,-0.3,-0.3,745,833,89.4,13969,5624,253,271,93.4,413,436,94.7,64,98,65.3,0.5,-0.2,2,41,2,0,8,0.69,7,0,0,0,1,0,0.00,0,0,0,0,0,0,965,169,502,419,44,12,965,1,100.0,0,0.0,558,0,4,0,653,0,12,0,4,11,9,0,0,0,34,41,35,53.9
96,Ben Chilwell,eng ENG,DF,Crystal Palace,28-132,1996,6,0,139,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,3,10,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.18,0.05,0.18,Matches,139,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2,1,50.0,1.29,0.65,0.00,0.00,27.6,1,0.04,-0.1,-0.1,45,69,65.2,618,155,26,31,83.9,16,25,64.0,1,9,11.1,0.3,-0.2,2,4,2,0,3,1.93,2,0,0,0,0,0,0.00,0,0,0,0,0,0,98,6,35,43,25,1,98,2,40.0,2,40.0,39,0,2,2,42,0,2,2,3,4,4,0,0,0,12,3,3,50.0
547,Ben White,eng ENG,DF,Arsenal,27-206,1997,13,9,856,9.5,0,1,1,0,0,0,2,0,0.4,0.4,0.8,1.2,10,42,27,0.00,0.11,0.11,0.00,0.11,0.04,0.09,0.13,0.04,0.13,Matches,856,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,7,1,14.3,0.74,0.11,0.00,0.00,19.1,0,0.06,-0.4,-0.4,421,502,83.9,6823,2340,218,236,92.4,174,205,84.9,20,42,47.6,0.6,+0.2,7,37,8,1,15,1.58,15,0,0,0,0,1,0.11,1,0,0,0,0,0,585,44,167,263,159,19,585,0,0.0,2,66.7,279,3,8,4,359,0,8,1,10,12,8,0,0,0,24,11,3,78.6
341,Ben Mee,eng ENG,DF,Brentford,35-223,1989,7,2,183,2.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,11,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,183,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,93,120,77.5,1751,688,34,38,89.5,51,60,85.0,8,20,40.0,0.0,0.0,0,10,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,138,18,66,62,11,3,138,0,N/a,0,N/a,78,1,0,0,86,0,5,0,0,4,2,0,0,0,11,5,5,50.0
68,Ben Brereton,cl CHI,FW,Southampton,26-014,1999,10,4,449,5.0,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,12,9,42,0.00,0.00,0.00,0.00,0.00,0.18,0.02,0.20,0.18,0.20,Matches,449,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,11,1,9.1,2.20,0.20,0.00,0.00,17.3,0,0.08,-0.9,-0.9,128,166,77.1,1836,383,83,95,87.4,36,53,67.9,7,11,63.6,0.1,-0.1,3,9,2,1,9,1.80,7,0,0,2,0,0,0.00,0,0,0,0,0,0,206,4,19,76,112,20,206,1,25.0,2,50.0,136,4,9,4,171,0,4,1,5,0,2,0,0,0,16,9,7,56.3
42,Benoît Badiashile,fr FRA,DF,Chelsea,24-037,2001,5,3,334,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,17,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,334,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,273,304,89.8,4820,1473,111,119,93.3,135,144,93.8,21,32,65.6,0.1,0.0,0,37,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,336,31,138,186,13,0,336,0,0.0,1,100.0,177,0,1,0,247,0,6,0,0,6,6,0,0,0,18,8,2,80.0
465,Bernardo Silva,pt POR,"MF,FW",Manchester City,30-265,1994,29,25,2311,25.7,3,4,7,3,0,0,7,0,3.2,3.2,4.2,7.5,92,109,180,0.12,0.16,0.27,0.12,0.27,0.13,0.17,0.29,0.13,0.29,Matches,2311,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,28,10,35.7,1.09,0.39,0.11,0.30,12.9,0,0.12,-0.2,-0.2,1284,1477,86.9,19677,3579,713,776,91.9,480,541,88.7,66,101,65.3,3.7,-0.2,44,70,30,7,79,3.08,71,1,4,3,0,8,0.31,8,0,0,0,0,0,1705,42,298,675,749,127,1705,25,45.5,23,41.8,1068,30,21,31,1261,0,25,3,50,19,32,0,0,0,90,5,10,33.3
298,Bernd Leno,de GER,GK,Fulham,33-059,1992,34,34,3060,34.0,0,1,1,0,0,0,4,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,Matches,3060,46,1.35,139,95,68.3,14,9,11,5,14.7,2,0,0,0.0,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,1030,1269,81.2,25014,14925,204,205,99.5,613,620,98.9,201,430,46.7,0.1,+0.9,2,14,2,0,5,0.15,5,0,0,0,0,2,0.06,2,0,0,0,0,0,1328,1066,1318,10,0,0,1328,0,N/a,0,N/a,879,0,0,0,781,0,0,0,0,0,2,0,0,0,47,9,0,100.0
57,Beto,gw GNB,FW,Everton,27-091,1998,26,11,1192,13.2,6,0,6,6,0,0,2,0,6.1,6.1,0.8,6.9,12,9,62,0.45,0.00,0.45,0.45,0.45,0.46,0.06,0.52,0.46,0.52,Matches,1192,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,35,18,51.4,2.64,1.36,0.17,0.33,13.6,0,0.17,-0.1,-0.1,116,205,56.6,1593,177,68,100,68.0,32,66,48.5,7,8,87.5,0.3,-0.8,8,5,3,1,17,1.28,11,0,3,2,0,0,0.00,0,0,0,0,0,0,403,21,41,182,185,65,403,17,53.1,14,43.8,210,9,53,32,291,0,29,14,3,3,6,0,0,0,29,74,86,46.3
278,Bilal El Khannouss,ma MAR,MF,Leicester City,20-357,2004,29,24,1920,21.3,2,2,4,2,0,0,4,0,0.9,0.9,3.2,4.1,61,118,77,0.09,0.09,0.19,0.09,0.19,0.04,0.15,0.19,0.04,0.19,Matches,1920,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,23,6,26.1,1.08,0.28,0.09,0.33,22.8,0,0.04,+1.1,+1.1,714,949,75.2,12717,3604,337,393,85.8,277,342,81.0,84,147,57.1,2.7,-1.2,31,81,27,5,59,2.77,46,6,4,0,0,4,0.19,3,1,0,0,0,0,1126,16,163,584,391,27,1126,27,58.7,17,37.0,649,9,35,34,753,0,27,1,78,6,26,0,0,0,83,19,19,50.0
198,Billy Gilmour,sct SCO,MF,Brighton,23-325,2001,2,1,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,11,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,98,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.92,0.00,0.00,N/a,25.5,1,0.08,-0.1,-0.1,58,67,86.6,980,346,36,38,94.7,18,22,81.8,4,7,57.1,0.0,0.0,0,12,2,0,3,2.76,3,0,0,0,0,0,0.00,0,0,0,0,0,0,73,2,14,46,13,0,73,1,50.0,1,50.0,44,0,0,0,58,0,2,0,1,0,3,0,0,0,5,0,0,N/a
126,Bobby De Cordova-Reid,jm JAM,FW,Leicester City,32-089,1993,23,9,744,8.3,1,2,3,1,0,0,2,0,0.8,0.8,1.2,2.0,14,15,48,0.12,0.24,0.36,0.12,0.36,0.10,0.15,0.24,0.10,0.24,Matches,744,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,7,3,42.9,0.85,0.36,0.14,0.33,25.1,0,0.11,+0.2,+0.2,145,206,70.4,1883,587,88,108,81.5,39,53,73.6,5,15,33.3,0.2,+0.8,6,9,5,0,13,1.57,8,0,0,2,0,3,0.36,1,0,0,1,1,0,272,15,49,114,109,16,272,0,0.0,8,80.0,174,6,11,10,188,0,9,4,15,0,4,1,0,0,29,6,14,30.0
272,Boubacar Kamara,fr FRA,MF,Aston Villa,25-160,1999,22,16,1373,15.3,0,0,0,0,0,0,2,0,0.4,0.4,0.9,1.3,16,72,5,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches,1373,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,7,1,14.3,0.46,0.07,0.00,0.00,21.1,0,0.05,-0.4,-0.4,674,756,89.2,10544,3373,348,372,93.5,287,314,91.4,26,49,53.1,0.7,-0.9,10,77,8,0,24,1.57,18,1,1,1,2,2,0.13,2,0,0,0,0,0,911,88,288,520,109,8,911,8,36.4,7,31.8,467,1,9,11,610,0,23,0,1,16,19,0,0,0,67,16,21,43.2
479,Boubakary Soumaré,fr FRA,MF,Leicester City,26-064,1999,27,23,1953,21.7,0,0,0,0,0,0,8,0,0.3,0.3,0.4,0.7,31,94,21,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,1953,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,7,0,0.0,0.32,0.00,0.00,N/a,23.4,0,0.04,-0.3,-0.3,982,1132,86.7,14896,4015,535,582,91.9,381,435,87.6,38,54,70.4,0.9,-0.4,11,90,13,2,34,1.57,26,0,5,2,0,3,0.14,3,0,0,0,0,0,1318,62,348,833,150,17,1318,27,61.4,13,29.5,787,3,20,21,925,0,21,0,8,24,18,0,0,0,130,19,9,67.9
212,Brajan Gruda,de GER,"FW,MF",Brighton,20-336,2004,17,6,507,5.6,0,3,3,0,0,0,0,0,0.4,0.4,1.2,1.6,16,17,47,0.00,0.53,0.53,0.00,0.53,0.07,0.22,0.29,0.07,0.29,Matches,507,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,4,2,50.0,0.71,0.36,0.00,0.00,16.8,2,0.10,-0.4,-0.4,138,188,73.4,1846,612,90,109,82.6,32,45,71.1,8,21,38.1,0.9,+1.8,14,7,10,1,26,4.61,21,2,2,1,0,4,0.71,3,1,0,0,0,0,259,4,33,89,141,33,259,9,39.1,10,43.5,152,10,9,20,170,0,6,1,17,2,6,0,0,0,19,3,4,42.9
263,Brennan Johnson,wls WAL,FW,Tottenham,23-344,2001,31,23,2083,23.1,11,3,14,11,0,0,5,0,9.8,9.8,2.3,12.1,57,70,194,0.48,0.13,0.60,0.48,0.60,0.43,0.10,0.52,0.43,0.52,Matches,2083,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,53,20,37.7,2.29,0.86,0.21,0.55,11.4,0,0.19,+1.2,+1.2,438,617,71.0,5790,1591,268,333,80.5,140,185,75.7,11,32,34.4,2.0,+0.7,19,25,35,6,46,1.99,30,0,6,5,1,7,0.30,5,0,1,0,1,0,825,16,89,282,466,120,825,19,43.2,22,50.0,527,32,25,16,609,0,26,12,52,4,26,2,0,0,60,7,20,25.9
217,Bruno Guimarães,br BRA,MF,Newcastle Utd,27-167,1997,34,34,2912,32.4,4,6,10,4,0,0,6,0,3.8,3.8,5.6,9.4,53,241,79,0.12,0.19,0.31,0.12,0.31,0.12,0.17,0.29,0.12,0.29,Matches,2912,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,38,9,23.7,1.17,0.28,0.11,0.44,16.2,0,0.10,+0.2,+0.2,1305,1589,82.1,21511,7054,644,710,90.7,520,594,87.5,101,179,56.4,5.0,+0.4,45,158,67,6,119,3.68,106,3,3,4,3,17,0.53,16,1,0,0,0,0,1965,74,397,1011,578,71,1965,34,47.9,21,29.6,1275,11,51,73,1475,0,54,2,24,27,41,0,0,0,161,17,16,51.5
179,Bruno Fernandes,pt POR,MF,Manchester Utd,30-236,1994,33,32,2758,30.6,8,9,17,5,3,3,4,2,9.5,7.1,7.6,14.7,65,281,118,0.26,0.29,0.55,0.16,0.46,0.31,0.25,0.56,0.23,0.48,Matches,2758,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,83,25,30.1,2.71,0.82,0.06,0.20,21.9,12,0.09,-1.5,-2.1,1522,2024,75.2,26743,9407,732,844,86.7,547,680,80.4,190,361,52.6,7.0,+1.4,84,176,73,11,169,5.51,120,30,5,6,2,12,0.39,9,2,0,1,0,0,2394,59,398,1130,888,71,2391,27,41.5,32,49.2,1379,11,38,37,1665,1,26,2,172,25,47,0,0,0,192,21,28,42.9
334,Bryan Mbeumo,cm CMR,FW,Brentford,25-268,1999,34,34,3054,33.9,18,6,24,13,5,5,3,0,10.8,6.8,7.9,14.8,114,126,306,0.53,0.18,0.71,0.38,0.56,0.32,0.23,0.55,0.20,0.44,Matches,3054,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,69,30,43.5,2.03,0.88,0.19,0.43,17.7,6,0.10,+7.2,+6.2,779,1168,66.7,12432,3854,427,539,79.2,278,384,72.4,60,160,37.5,8.7,-1.9,65,54,55,16,131,3.86,92,21,9,4,0,17,0.50,10,2,2,2,1,0,1577,51,226,503,876,144,1572,44,46.3,39,41.1,955,67,97,38,1072,0,23,11,177,14,29,0,0,0,139,32,69,31.7
